Time,Amplitude
1.81211874885214e-05,5.053497698416282
1.823236041789883e-05,5.053488881396918
1.8343533347276263e-05,5.052679205924676
1.8454706276653698e-05,5.051920853563057
1.856587920603113e-05,5.050944768976514
1.867705213540856e-05,5.0516419242758115
1.8788225064785992e-05,5.052117424898674
1.8899397994163423e-05,5.050750020811917
1.9010570923540854e-05,5.050407262211405
1.912174385291829e-05,5.050088087082133
1.923291678229572e-05,5.049404493308514
1.9344089711673152e-05,5.0488764240288635
1.9455262641050583e-05,5.048676388345491
1.9566435570428015e-05,5.048373396985752
1.9677608499805446e-05,5.047676753188537
1.978878142918288e-05,5.047168342459875
1.9899954358560312e-05,5.0479131419092305
2.0011127287937744e-05,5.047427118293831
2.0122300217315175e-05,5.046835335154817
2.0233473146692606e-05,5.046758115327743
2.0344646076070038e-05,5.046926742019529
2.045581900544747e-05,5.047223285330102
2.0566991934824904e-05,5.046603889877822
2.0678164864202335e-05,5.045802933923621
2.0789337793579766e-05,5.0465231655945555
2.0900510722957198e-05,5.04610596909908
2.101168365233463e-05,5.0462039257905165
2.112285658171206e-05,5.044215681331795
2.1234029511089495e-05,5.0441025368128525
2.1345202440466927e-05,5.044171648037547
2.1456375369844358e-05,5.043770878855466
2.156754829922179e-05,5.044515517333458
2.167872122859922e-05,5.043988592649045
2.1789894157976652e-05,5.043534152814313
2.1901067087354087e-05,5.042122686942121
2.2012240016731518e-05,5.042004681358925
2.212341294610895e-05,5.04197166076701
2.223458587548638e-05,5.041542234509304
2.2345758804863812e-05,5.04085737977785
2.2456931734241244e-05,5.039982617687791
2.256810466361868e-05,5.039229855154527
2.267927759299611e-05,5.039384194728752
2.279045052237354e-05,5.0393515913965174
2.2901623451750973e-05,5.038698532204369
2.3012796381128404e-05,5.039492703393803
2.3123969310505835e-05,5.038735585717151
2.3235142239883267e-05,5.0372793036657
2.33463151692607e-05,5.037312856529966
2.3457488098638133e-05,5.037107449022477
2.3568661028015564e-05,5.037227437430923
2.3679833957392995e-05,5.037021206269858
2.3791006886770427e-05,5.036956742243988
2.3902179816147858e-05,5.036941333327395
2.4013352745525293e-05,5.036821955353044
2.4124525674902724e-05,5.037193564676818
2.4235698604280156e-05,5.0371178123400995
2.4346871533657587e-05,5.037435655691918
2.445804446303502e-05,5.037196407846809
2.456921739241245e-05,5.0370372730830075
2.4680390321789884e-05,5.0372015572708095
2.4791563251167316e-05,5.037122887270016
2.4902736180544747e-05,5.037178875145264
2.501390910992218e-05,5.036955801034938
2.512508203929961e-05,5.037979098626277
2.523625496867704e-05,5.038000314728477
2.5347427898054476e-05,5.0384916066326415
2.5458600827431907e-05,5.037901978238107
2.556977375680934e-05,5.038451747952359
2.568094668618677e-05,5.0379551548869985
2.57921196155642e-05,5.0383687369843
2.5903292544941633e-05,5.0382840233206405
2.6014465474319064e-05,5.038385366053102
2.61256384036965e-05,5.038929858940998
2.623681133307393e-05,5.038538292606956
2.634798426245136e-05,5.037952641513915
2.6459157191828793e-05,5.038493900870277
2.6570330121206224e-05,5.037845251182108
2.6681503050583656e-05,5.039365144936089
2.679267597996109e-05,5.039009303348014
2.6903848909338522e-05,5.039422590880083
2.7015021838715953e-05,5.040003241657994
2.7126194768093385e-05,5.040878302501116
2.7237367697470816e-05,5.040892667604807
2.7348540626848247e-05,5.041595264105288
2.7459713556225682e-05,5.0423392752208365
2.7570886485603113e-05,5.04217904951868
2.7682059414980545e-05,5.042474957375344
2.7793232344357976e-05,5.042968503592654
2.7904405273735408e-05,5.04244630087572
2.801557820311284e-05,5.0422447084352475
2.8126751132490274e-05,5.041783014369804
2.8237924061867705e-05,5.042240438103191
2.8349096991245136e-05,5.041543421644893
2.8460269920622568e-05,5.040874950244255
2.857144285e-05,5.040191215421438
2.868261577937743e-05,5.040079875574422
2.8793788708754862e-05,5.040437620821967
2.8904961638132297e-05,5.040587753238385
2.9016134567509728e-05,5.040716697265919
2.912730749688716e-05,5.040594795980637
2.923848042626459e-05,5.041144827685958
2.9349653355642022e-05,5.040694033228225
2.9460826285019453e-05,5.040127311691176
2.9571999214396888e-05,5.040228711810468
2.968317214377432e-05,5.0404606895687945
2.979434507315175e-05,5.0411699325231885
2.9905518002529182e-05,5.040510428692816
3.0016690931906614e-05,5.040559366134395
3.0127863861284045e-05,5.040573675779199
3.023903679066148e-05,5.040681290434619
3.035020972003891e-05,5.040965439546555
3.0461382649416342e-05,5.040487256832714
3.057255557879378e-05,5.040707528946526
3.0683728508171205e-05,5.040628837603951
3.079490143754864e-05,5.040419425066055
3.090607436692607e-05,5.0410687088457165
3.10172472963035e-05,5.040796601067817
3.112842022568093e-05,5.039427255234662
3.1239593155058365e-05,5.040303259167133
3.13507660844358e-05,5.040824036002486
3.146193901381323e-05,5.039870477379244
3.157311194319066e-05,5.0394263797116015
3.168428487256809e-05,5.039148870497114
3.1795457801945526e-05,5.038426127467933
3.1906630731322954e-05,5.038493642021691
3.201780366070039e-05,5.0372523697234115
3.212897659007782e-05,5.037167690447123
3.224014951945525e-05,5.037504728331277
3.2351322448832686e-05,5.037956569234799
3.2462495378210114e-05,5.037082517553486
3.257366830758755e-05,5.037178139390693
3.268484123696498e-05,5.037786469042118
3.279601416634241e-05,5.03765114101948
3.2907187095719846e-05,5.037057694115025
3.3018360025097274e-05,5.037067725060611
3.312953295447471e-05,5.037006173083227
3.324070588385214e-05,5.036909704374143
3.335187881322957e-05,5.037074123593032
3.3463051742607006e-05,5.03736975775085
3.3574224671984434e-05,5.037638944429978
3.368539760136187e-05,5.038054622442692
3.37965705307393e-05,5.038960792857165
3.390774346011673e-05,5.038163571599091
3.4018916389494166e-05,5.038160069600501
3.4130089318871594e-05,5.038204099196839
3.424126224824903e-05,5.03759823797833
3.435243517762646e-05,5.038318547493045
3.446360810700389e-05,5.0392366598063525
3.457478103638132e-05,5.039297429864601
3.4685953965758755e-05,5.0405039181704945
3.479712689513619e-05,5.039190562406707
3.490829982451362e-05,5.038405408904765
3.501947275389105e-05,5.038346912691159
3.513064568326848e-05,5.0379491855173155
3.5241818612645915e-05,5.0376052583996875
3.535299154202334e-05,5.0368889416329825
3.546416447140078e-05,5.03681871593089
3.557533740077821e-05,5.037031480373261
3.568651033015564e-05,5.037852691063587
3.5797683259533075e-05,5.038434844478299
3.59088561889105e-05,5.03873184784759
3.602002911828794e-05,5.039689987278257
3.613120204766537e-05,5.039595743861253
3.62423749770428e-05,5.040511267192104
3.6353547906420235e-05,5.040215614307752
3.646472083579766e-05,5.040633367950838
3.65758937651751e-05,5.040662759970068
3.6687066694552526e-05,5.041287990976548
3.679823962392996e-05,5.041384318233443
3.6909412553307395e-05,5.041902423795179
3.702058548268482e-05,5.041966098651756
3.713175841206226e-05,5.042034135976545
3.7242931341439686e-05,5.042206009448275
3.735410427081712e-05,5.042264697685964
3.746527720019455e-05,5.042628214622491
3.7576450129571984e-05,5.0424071602995255
3.768762305894942e-05,5.042497801562732
3.7798795988326846e-05,5.042785219505599
3.790996891770428e-05,5.042188400550391
3.802114184708171e-05,5.042221462379295
3.8132314776459144e-05,5.042549261376852
3.824348770583658e-05,5.041862947193169
3.8354660635214006e-05,5.041441572422359
3.846583356459144e-05,5.041336144937498
3.857700649396887e-05,5.041203171917312
3.8688179423346304e-05,5.04023211941548
3.879935235272373e-05,5.04027701825108
3.891052528210117e-05,5.039917537981816
3.90216982114786e-05,5.039036276928556
3.913287114085603e-05,5.038676730427661
3.9244044070233464e-05,5.0384789014325335
3.935521699961089e-05,5.038016696519857
3.946638992898833e-05,5.037702736715008
3.957756285836576e-05,5.038176100137604
3.968873578774319e-05,5.038970369377755
3.9799908717120624e-05,5.0397907180810595
3.991108164649805e-05,5.039840966520081
4.002225457587549e-05,5.04007202439328
4.0133427505252915e-05,5.040366642227317
4.024460043463035e-05,5.039728809184944
4.0355773364007785e-05,5.040188244473396
4.046694629338521e-05,5.040125422430956
4.057811922276265e-05,5.040205777879772
4.0689292152140075e-05,5.040040643908179
4.080046508151751e-05,5.039991867126628
4.091163801089494e-05,5.039224036838037
4.102281094027237e-05,5.038672494227692
4.113398386964981e-05,5.038969147858352
4.1245156799027235e-05,5.038186669605421
4.135632972840467e-05,5.038071517036217
4.14675026577821e-05,5.037352309746412
4.157867558715953e-05,5.036514825328293
4.168984851653697e-05,5.036349949831804
4.1801021445914396e-05,5.035733036526637
4.191219437529183e-05,5.035196645947097
4.202336730466926e-05,5.034945391396191
4.213454023404669e-05,5.03461406416293
4.224571316342412e-05,5.034492260536945
4.2356886092801556e-05,5.034583201304898
4.246805902217899e-05,5.033729341635267
4.257923195155642e-05,5.0328623444656095
4.269040488093385e-05,5.033079226483304
4.280157781031128e-05,5.032123714475132
4.2912750739688716e-05,5.031164893880385
4.3023923669066144e-05,5.031305815753713
4.313509659844358e-05,5.031022102265003
4.3246269527821014e-05,5.031468423377631
4.335744245719844e-05,5.031652933296899
4.3468615386575876e-05,5.030684137518058
4.3579788315953304e-05,5.030298663190895
4.369096124533074e-05,5.0306144223387355
4.3802134174708174e-05,5.030205237518827
4.39133071040856e-05,5.029724084524121
4.4024480033463036e-05,5.029306854866247
4.4135652962840464e-05,5.03024984411422
4.42468258922179e-05,5.029742992629783
4.435799882159533e-05,5.030121254498351
4.446917175097276e-05,5.0300683693337325
4.45803446803502e-05,5.02959365886508
4.4691517609727625e-05,5.028964862321398
4.480269053910506e-05,5.028701997302703
4.491386346848249e-05,5.027888428432037
4.502503639785992e-05,5.027695040603825
4.513620932723736e-05,5.027964706566474
4.5247382256614785e-05,5.026912857865041
4.535855518599222e-05,5.026856352537051
4.546972811536965e-05,5.02629548785267
4.558090104474708e-05,5.025186783010652
4.569207397412451e-05,5.024873695116965
4.5803246903501945e-05,5.024515065607215
4.591441983287938e-05,5.022889095224069
4.602559276225681e-05,5.023652723036496
4.613676569163424e-05,5.022750944783252
4.624793862101167e-05,5.023072053057325
4.6359111550389105e-05,5.02322515886079
4.647028447976653e-05,5.023659683123086
4.658145740914397e-05,5.0248358929239805
4.66926303385214e-05,5.024969158038458
4.680380326789883e-05,5.025086156431348
4.6914976197276265e-05,5.02476063892345
4.7026149126653693e-05,5.024077866414539
4.713732205603113e-05,5.024213182208327
4.724849498540856e-05,5.023716066240749
4.735966791478599e-05,5.02354064252704
4.7470840844163426e-05,5.0229409712209225
4.7582013773540854e-05,5.023214700336363
4.769318670291829e-05,5.022936618704016
4.7804359632295716e-05,5.023037511288351
4.791553256167315e-05,5.0227603063273865
4.8026705491050586e-05,5.02273616190021
4.8137878420428014e-05,5.022316528811575
4.824905134980545e-05,5.022584911380571
4.8360224279182877e-05,5.022963553103321
4.847139720856031e-05,5.022751587281701
4.858257013793774e-05,5.022980955655708
4.8693743067315174e-05,5.022721812651187
4.880491599669261e-05,5.023606328297546
4.891608892607004e-05,5.02368325139439
4.902726185544747e-05,5.023168514164819
4.91384347848249e-05,5.023201253180334
4.9249607714202334e-05,5.0238332502390275
4.936078064357977e-05,5.024172993030477
4.94719535729572e-05,5.025132455537898
4.958312650233463e-05,5.020484198594429
4.969429943171206e-05,5.092218839103566
4.9805472361089494e-05,5.155926419445561
4.991664529046692e-05,5.212334658874529
5.002781821984436e-05,5.260594169014167
5.013899114922179e-05,5.302032886565784
5.025016407859922e-05,5.337626227209027
5.0361337007976655e-05,5.367033005529607
5.047250993735408e-05,5.389646067891042
5.058368286673152e-05,5.406457373189747
5.069485579610895e-05,5.4170793219259785
5.080602872548638e-05,5.421968941357413
5.0917201654863815e-05,5.420472246045909
5.102837458424124e-05,5.413883002094896
5.113954751361868e-05,5.402733872466257
5.1250720442996105e-05,5.3856554500495095
5.136189337237354e-05,5.363705565913747
5.1473066301750975e-05,5.337576063468432
5.15842392311284e-05,5.306404263568141
5.169541216050584e-05,5.270426923801491
5.1806585089883266e-05,5.230000526344568
5.19177580192607e-05,5.1857167295883775
5.202893094863813e-05,5.136800270162304
5.214010387801556e-05,5.084231309828296
5.2251276807393e-05,5.027921842970985
5.2362449736770426e-05,4.967190185796701
5.247362266614786e-05,4.903581772067737
5.258479559552529e-05,4.836038387418663
5.269596852490272e-05,4.765230976730483
5.280714145428016e-05,4.69175285446821
5.2918314383657586e-05,4.614901791463577
5.302948731303502e-05,4.535609826766611
5.314066024241245e-05,4.454260494664238
5.3251833171789884e-05,4.369340091678373
5.336300610116731e-05,4.282023517850511
5.3474179030544746e-05,4.19302848963815
5.358535195992218e-05,4.100829051264589
5.369652488929961e-05,4.007208878284993
5.3807697818677044e-05,3.911541995507893
5.391887074805447e-05,3.814557916427052
5.4030043677431907e-05,3.7154743886057364
5.4141216606809334e-05,3.615810505285052
5.425238953618677e-05,3.514054179347559
5.4363562465564204e-05,3.411068011528317
5.447473539494163e-05,3.30700483819126
5.458590832431907e-05,3.201637128420844
5.4697081253696495e-05,3.0962679110238804
5.480825418307393e-05,2.9898878895467695
5.4919427112451364e-05,2.8833428381325863
5.503060004182879e-05,2.7760955133795306
5.514177297120623e-05,2.6688380211457137
5.5252945900583655e-05,2.561096170419801
5.536411882996109e-05,2.452760359793477
5.547529175933852e-05,2.3448886328454703
5.558646468871595e-05,2.2381073651231462
5.569763761809339e-05,2.1307062282730813
5.5808810547470815e-05,2.0247592153936176
5.591998347684825e-05,1.9196023858388536
5.603115640622568e-05,1.8162850859843522
5.614232933560311e-05,1.71279499549754
5.625350226498055e-05,1.6107768179434958
5.6364675194357975e-05,1.5098711064667598
5.647584812373541e-05,1.4110059823412147
5.658702105311284e-05,1.3132094454607801
5.669819398249027e-05,1.2174659426926442
5.68093669118677e-05,1.1238556702575424
5.6920539841245135e-05,1.0310357328794721
5.703171277062257e-05,0.9412841335966078
5.71428857e-05,0.8549651099662241
5.725405862937743e-05,0.7694474802707472
5.736523155875486e-05,0.6878323247087732
5.7476404488132296e-05,0.607305158979094
5.7587577417509724e-05,0.530604990852388
5.769875034688716e-05,0.4562339159625455
5.780992327626459e-05,0.38515709528134884
5.792109620564202e-05,0.31836062462132286
5.8032269135019456e-05,0.2547656388304589
5.8143442064396884e-05,0.1951094218696579
5.825461499377432e-05,0.1390062759577472
5.836578792315175e-05,0.08551488646445797
5.847696085252918e-05,0.03669327818393478
5.8588133781906616e-05,-0.008686779804019627
5.8699306711284044e-05,-0.04876194759294632
5.881047964066148e-05,-0.0844272629296279
5.892165257003891e-05,-0.11517875306558442
5.903282549941634e-05,-0.14207625197911872
5.9143998428793776e-05,-0.1637474528418473
5.9255171358171204e-05,-0.18067339132160104
5.936634428754864e-05,-0.1920114027820629
5.947751721692607e-05,-0.19892135916141657
5.95886901463035e-05,-0.2000548460513528
5.9699863075680936e-05,-0.19524114454902575
5.9811036005058364e-05,-0.1852505582957707
5.99222089344358e-05,-0.16854668136727174
6.003338186381323e-05,-0.14674811073835464
6.014455479319066e-05,-0.11741598929079117
6.025572772256809e-05,-0.08271800753662752
6.0366900651945525e-05,-0.04121499644475551
6.047807358132296e-05,0.006443526129467315
6.058924651070039e-05,0.061377977756440646
6.070041944007782e-05,0.12166736772881825
6.081159236945525e-05,0.19524047341795983
6.0922765298832685e-05,0.19297257844445315
6.103393822821011e-05,0.19033857278185465
6.114511115758755e-05,0.18983053221071441
6.125628408696498e-05,0.1891031892793791
6.136745701634241e-05,0.1883896174564709
6.147862994571984e-05,0.18795703344595388
6.158980287509728e-05,0.1873172674136262
6.170097580447471e-05,0.18640105915032415
6.181214873385214e-05,0.1865760394455079
6.192332166322958e-05,0.18678904436770608
6.2034494592607e-05,0.18724410047314236
6.214566752198443e-05,0.18714404791001146
6.225684045136186e-05,0.1876406017966417
6.23680133807393e-05,0.18771220436500913
6.247918631011673e-05,0.18688286296480283
6.259035923949416e-05,0.1870611255543602
6.27015321688716e-05,0.18793206528043468
6.281270509824903e-05,0.1876545251687496
6.292387802762646e-05,0.1887195474201044
6.303505095700388e-05,0.18855292845985833
6.314622388638133e-05,0.18891993958347475
6.325739681575875e-05,0.18904268809552283
6.336856974513618e-05,0.19012581446689583
6.347974267451362e-05,0.19045556010024278
6.359091560389105e-05,0.19124787528348944
6.370208853326848e-05,0.1917189373908797
6.381326146264591e-05,0.19184985661570958
6.392443439202335e-05,0.19279553949327144
6.403560732140078e-05,0.1935934645743041
6.41467802507782e-05,0.19427754671385827
6.425795318015565e-05,0.1947013619925086
6.436912610953307e-05,0.19511326539659585
6.44802990389105e-05,0.19596421595015173
6.459147196828794e-05,0.19695933776131508
6.470264489766537e-05,0.19684124349876359
6.48138178270428e-05,0.19774049460903584
6.492499075642023e-05,0.1978200757165286
6.503616368579767e-05,0.19825656141349102
6.51473366151751e-05,0.1979699586820244
6.525850954455252e-05,0.19910061923646358
6.536968247392997e-05,0.19900706247125
6.54808554033074e-05,0.20019786050758534
6.559202833268482e-05,0.20166134170649186
6.570320126206225e-05,0.20280997084458646
6.581437419143969e-05,0.2033949190960423
6.592554712081712e-05,0.2036823496269171
6.603672005019455e-05,0.20450852211195042
6.614789297957199e-05,0.20509368080064477
6.625906590894942e-05,0.20612953930952296
6.637023883832685e-05,0.2063719596633081
6.648141176770427e-05,0.20681524862284892
6.659258469708171e-05,0.20697403383226526
6.670375762645914e-05,0.20775109969021482
6.681493055583657e-05,0.2083152428450653
6.692610348521401e-05,0.20880163295214216
6.703727641459144e-05,0.20937955827184582
6.714844934396887e-05,0.20901651812693703
6.72596222733463e-05,0.2086311563003914
6.737079520272374e-05,0.2095046841262793
6.748196813210117e-05,0.2090094324146231
6.75931410614786e-05,0.208847594623378
6.770431399085604e-05,0.2091736536990151
6.781548692023346e-05,0.20875636088273755
6.792665984961089e-05,0.20868481379619178
6.803783277898833e-05,0.20794569482088732
6.814900570836576e-05,0.20874418460217076
6.826017863774319e-05,0.20838949954086514
6.837135156712062e-05,0.2076380275352299
6.848252449649806e-05,0.20775498153243258
6.859369742587549e-05,0.2075474318088272
6.870487035525291e-05,0.20771118545343428
6.881604328463036e-05,0.20724979867778667
6.892721621400778e-05,0.2068585218637677
6.903838914338521e-05,0.20578791945880387
6.914956207276264e-05,0.2054610921614272
6.926073500214008e-05,0.20446274223358257
6.937190793151751e-05,0.20347054770142223
6.948308086089494e-05,0.2022276054873392
6.959425379027238e-05,0.20211420658238854
6.97054267196498e-05,0.20056886266028442
6.981659964902723e-05,0.2009696684706624
6.992777257840466e-05,0.20025782993745794
7.00389455077821e-05,0.20030793990640303
7.015011843715953e-05,0.19946857502420873
7.026129136653696e-05,0.1981408428279423
7.03724642959144e-05,0.19733735838351865
7.048363722529183e-05,0.1964586931201368
7.059481015466926e-05,0.19598569123334747
7.070598308404669e-05,0.1957536016651749
7.081715601342413e-05,0.19468968215957128
7.092832894280155e-05,0.1937113608842538
7.103950187217898e-05,0.19341851148620046
7.115067480155642e-05,0.1928162868423634
7.126184773093385e-05,0.19225341279906014
7.137302066031128e-05,0.19046442561052018
7.148419358968871e-05,0.18978447321801895
7.159536651906615e-05,0.18897306743457426
7.170653944844358e-05,0.18829416616069258
7.1817712377821e-05,0.18608587013120403
7.192888530719845e-05,0.18567039193702875
7.204005823657588e-05,0.18518034804560055
7.21512311659533e-05,0.18427768631876848
7.226240409533074e-05,0.18372422750736248
7.237357702470817e-05,0.18226110583546384
7.24847499540856e-05,0.18137241642343532
7.259592288346303e-05,0.18082252351098843
7.270709581284047e-05,0.17913274873054655
7.28182687422179e-05,0.17853453946881317
7.292944167159533e-05,0.17864555244266314
7.304061460097277e-05,0.17782711614367613
7.31517875303502e-05,0.1762770854224941
7.326296045972762e-05,0.1750479626895259
7.337413338910505e-05,0.17499611191889114
7.348530631848249e-05,0.1740618691123377
7.359647924785992e-05,0.17351875400409925
7.370765217723735e-05,0.17435164051192648
7.381882510661479e-05,0.17360625573508245
7.392999803599222e-05,0.17246618484933351
7.404117096536965e-05,0.17160083437482013
7.415234389474707e-05,0.17111588031721114
7.426351682412452e-05,0.17041346949069344
7.437468975350194e-05,0.1695567523458331
7.448586268287937e-05,0.16896552076426252
7.459703561225681e-05,0.1679245424284719
7.470820854163424e-05,0.16723981385006156
7.481938147101167e-05,0.1667472090349491
7.49305544003891e-05,0.16607102719817676
7.504172732976654e-05,0.1669814124781395
7.515290025914397e-05,0.1665727343752842
7.52640731885214e-05,0.1657748842844489
7.537524611789884e-05,0.16578669013643638
7.548641904727626e-05,0.16635894422261174
7.559759197665369e-05,0.16637371839522064
7.570876490603113e-05,0.16637733813033817
7.581993783540856e-05,0.16627926118887243
7.593111076478599e-05,0.1662442535157112
7.604228369416342e-05,0.16695715217489002
7.615345662354086e-05,0.16780504627221032
7.626462955291829e-05,0.16923767409933257
7.637580248229572e-05,0.16980844364805062
7.648697541167316e-05,0.17032930699596852
7.659814834105058e-05,0.17078195782122882
7.670932127042801e-05,0.17072862360811625
7.682049419980544e-05,0.17055120175014524
7.693166712918288e-05,0.16979026078121667
7.704284005856031e-05,0.1698236312386437
7.715401298793774e-05,0.17023563649236761
7.726518591731518e-05,0.17058394217949033
7.737635884669261e-05,0.17089284049568346
7.748753177607004e-05,0.17090307162755472
7.759870470544746e-05,0.170968577775954
7.77098776348249e-05,0.17208628893923952
7.782105056420233e-05,0.17308773071395578
7.793222349357976e-05,0.17401541512491664
7.80433964229572e-05,0.17390716162435715
7.815456935233463e-05,0.17500032595096093
7.826574228171206e-05,0.1752620240776555
7.837691521108949e-05,0.1769331862629138
7.848808814046693e-05,0.1773741077429729
7.859926106984436e-05,0.17751813568532235
